,vehicle_count,average_speed,lane_occupancy,flow_rate,time_of_day,waiting_time
7644,106,37.66722715,93.56017417,721,afternoon,1.20639953
7645,60,22.925273,98.83907373,594,morning,3.65483127
7646,77,12.06605274,53.76724637,1186,night,38.90095434
7647,54,48.34212313,77.64790941,676,afternoon,28.14823237
7648,34,35.7244247,58.33127059,621,afternoon,37.87606078
7649,84,56.6062654,42.22057438,576,evening,30.78442958
7650,58,48.97301669,40.91080337,1273,evening,22.47274049
7651,119,70.90346141,96.43142989,595,night,0.950527452
7652,64,88.52681085,36.87864964,558,morning,49.65073486
7653,47,72.96981719,49.04541871,1057,evening,21.40953832
7654,96,50.60079847,24.84907859,829,night,3.355279922
7655,75,63.45799047,25.32820544,846,morning,6.413922842
7656,81,76.26146131,35.62270954,1029,evening,32.54155483
7657,68,39.9368366,92.47776363,1266,evening,2.404201133
7658,121,67.90133028,39.6538053,680,night,61.08725823
7659,80,76.12744017,55.22895087,1232,night,46.92471537
7660,111,51.64715734,54.57534666,1117,morning,10.97233222
7661,112,59.37343237,58.31512577,744,evening,64.49891459
7662,108,90.91582206,82.00434337,1433,night,64.93070338
7663,136,37.49937738,90.12014079,782,afternoon,54.57557675
7664,126,44.61672544,20.87468674,980,evening,11.03014667
7665,130,61.11947616,86.0447282,853,night,32.00140316
7666,118,32.27865317,54.77071273,1183,afternoon,18.01282306
7667,126,48.52871862,92.44695293,590,morning,23.22312491
7668,62,25.62306608,91.6156575,973,morning,15.81321569
7669,61,12.14050004,38.94332911,1014,evening,0.119882142
7670,83,54.80679583,65.18767408,1083,evening,0.300754928
7671,115,23.33492124,87.14111876,1342,evening,44.46416533
7672,124,31.56831306,38.4708873,676,evening,87.77713305
7673,34,70.47705367,4.382537254,1226,afternoon,7.825587085
7674,40,53.39566202,35.98078462,1315,evening,23.57897105
7675,56,49.26070583,36.54041626,1300,morning,10.96024464
7676,49,42.5568254,80.67456009,1080,evening,19.47647094
7677,106,80.7741733,30.96234799,1300,night,3.771984127
7678,41,94.7689692,89.39836968,858,evening,38.77400101
7679,74,62.13049906,54.86415379,958,afternoon,21.78577223
7680,113,0,58.61541832,1391,evening,11.07648465
7681,119,49.30927882,80.70075479,1283,evening,32.680834
7682,100,28.8693652,13.45752306,880,afternoon,21.47674812
7683,111,41.02155585,1.794162124,901,afternoon,15.539696
7684,104,59.6215904,5.661467549,803,night,22.85534232
7685,98,52.11486273,3.066353424,503,afternoon,92.16366333
7686,120,22.593785,69.98948799,901,morning,2.153927556
7687,33,36.15530463,24.4971087,806,afternoon,77.30247927
7688,117,72.9625969,85.74221085,1300,morning,4.051685664
7689,47,81.78701132,88.28750172,1358,morning,6.934175859
7690,48,77.29991015,35.60869731,1382,afternoon,116.1560231
7691,51,22.97931457,19.48253563,575,night,49.82914963
7692,105,42.96270093,49.88119748,1397,night,13.00270389
7693,74,35.44845232,81.58083701,1421,evening,15.56178221
7694,82,63.33301749,68.48919738,1319,evening,10.66234483
7695,120,44.11201476,2.574225639,1389,morning,7.653384262
7696,110,29.71537224,0.71505528,526,evening,1.884264082
7697,39,79.58700347,11.38035281,1131,night,1.027478547
7698,79,38.43654864,33.67738061,701,night,20.89042662
7699,119,70.22251325,53.68822102,770,afternoon,22.6574116
7700,91,37.79671601,81.75849434,1069,night,43.00946098
7701,76,65.74451358,14.2792762,1123,afternoon,2.998819997
7702,126,43.52964919,15.24790167,1006,night,21.69042137
7703,36,29.2075333,86.36303957,1210,evening,77.49318727
7704,33,73.03307855,92.40249244,617,night,57.45022094
7705,87,35.85023645,55.12894022,776,evening,22.94374753
7706,134,52.19133441,78.48926031,1050,morning,4.303444712
7707,34,24.01382644,34.26711179,840,night,5.08988284
7708,57,22.4376521,94.62668811,1087,evening,19.46458803
7709,36,80.76869663,90.4880452,765,morning,28.81935873
7710,99,52.79577509,84.96049456,751,evening,115.3549181
7711,84,47.8844962,1.298158917,682,night,53.38768228
7712,42,41.54693089,52.32980843,724,night,16.05191539
7713,51,34.43945915,2.666180224,879,evening,12.93120288
7714,100,61.66046547,67.74455538,1187,evening,0.407363406
7715,75,78.40804857,18.34436303,881,evening,0.23235012
7716,69,66.3505833,63.9479961,1094,afternoon,19.29867605
7717,91,62.21372029,9.795859421,1383,evening,2.154121476
7718,118,43.7225937,75.66161496,1017,morning,5.100921915
7719,70,62.70008953,72.64479898,616,night,117.9337536
7720,118,88.9792515,0.460988349,668,afternoon,37.89510594
7721,87,44.68129757,79.20531696,977,night,18.05815195
7722,95,57.18242427,16.37873243,940,morning,58.53304465
7723,69,77.204786,10.92901373,1230,night,5.859111239
7724,40,89.0055194,50.02472061,1459,afternoon,14.7953226
7725,40,52.79643777,59.00912187,679,evening,10.47611623
7726,114,66.96431604,10.31058093,619,morning,161.8664399
7727,52,44.9167497,30.47485735,733,night,69.41046879
7728,83,56.48830533,40.77949023,1278,evening,22.40174045
7729,77,45.13752359,94.36160182,1375,afternoon,16.55148979
7730,125,73.49858287,25.13222578,1139,evening,188.129044
7731,87,83.52712838,26.04880456,548,morning,6.932639064
7732,79,25.87364918,65.93952272,537,night,15.72164629
7733,54,47.90044549,72.71524928,1097,afternoon,37.31975809
7734,124,39.17774174,1.0822158,785,afternoon,36.50501815
7735,95,43.62148604,13.40308527,1511,evening,25.61669428
7736,105,45.16180294,35.7691036,582,evening,91.02782864
7737,32,32.64047964,63.20110078,1046,afternoon,8.501431589
7738,46,55.58580932,13.41190142,1170,morning,25.22355639
7739,56,26.69375186,35.69491154,1128,morning,49.89749631
7740,44,67.65644556,8.020261367,1217,morning,7.937015128
7741,48,55.87597946,57.11138334,776,evening,61.4728732
7742,107,28.7768908,42.63653301,1402,evening,30.57693285
7743,50,27.71914133,78.80812282,1334,afternoon,14.39292105
7744,90,65.6397283,57.38884409,532,night,31.29750054
7745,112,35.92413485,65.91075681,1188,evening,78.95860214
7746,124,80.9467458,67.1158311,568,evening,133.1278164
7747,66,7.531077715,58.96085918,1178,night,9.914940825
7748,117,28.9573045,1.609204256,1283,night,71.93138068
7749,98,42.31210684,83.20592812,1293,evening,1.180514622
7750,91,49.37471098,91.66995821,522,morning,0.219008289
7751,129,63.26889658,53.42402623,835,afternoon,27.61022157
7752,84,45.96172642,11.21582959,490,afternoon,19.71288818
7753,116,43.57581278,65.4701545,1147,evening,19.00014082
7754,71,36.53924534,36.37302845,539,evening,7.999789309
7755,94,34.17512058,7.328007461,1095,morning,27.29892777
7756,91,35.7418099,85.42070837,1315,morning,0.512654725
7757,62,48.44376633,71.17133543,1406,evening,17.06489089
7758,110,13.07512295,80.48250767,1514,morning,13.71557272
7759,114,60.73340811,79.61267033,739,evening,6.434940592
7760,49,51.38755902,35.76783332,1082,afternoon,21.44612715
7761,80,47.65212747,48.22130104,1294,morning,35.16055883
7762,62,72.75561251,23.36544517,1067,morning,50.29436706
7763,123,61.89853663,75.48965358,1028,afternoon,18.61082653
7764,43,52.55241425,52.39617355,781,afternoon,8.228761551
7765,31,63.07181047,65.00055653,754,morning,7.067729744
7766,136,37.54739693,35.66222992,743,morning,25.96685793
7767,120,61.86886748,67.91825308,863,evening,14.79218056
7768,107,66.4194492,67.12046978,910,morning,11.46225563
7769,73,1.058301086,77.01586118,1449,evening,22.20562338
7770,74,85.39845554,15.54374922,1330,afternoon,24.38652754
7771,31,56.68188619,62.36683761,1066,afternoon,7.990474441
7772,37,62.21211734,87.94763543,773,evening,14.25907252
7773,44,71.66019261,9.416122218,953,night,36.89927698
7774,45,47.26452158,96.07466708,726,night,14.70120855
7775,88,41.6758083,20.77831236,713,afternoon,17.61508171
7776,58,55.99532074,93.65463505,514,morning,30.6518155
7777,48,105.1874154,86.80199123,1226,afternoon,6.351444564
7778,128,47.98864144,77.01881362,998,night,60.47582954
7779,90,37.18560926,20.94341904,1052,morning,12.3928111
7780,66,76.84218413,21.64380014,824,afternoon,34.90946799
7781,63,8.26040803,25.93048575,713,afternoon,10.58084604
7782,32,47.81378416,81.04564323,776,night,31.33588847
7783,39,37.28329069,18.76892853,1214,morning,9.744661961
7784,119,62.57782334,58.08407766,935,morning,41.35573007
7785,43,52.72454459,77.75290437,874,night,3.323051043
7786,90,27.99604968,46.06300746,1371,night,11.02281572
7787,25,62.94299718,84.07460678,745,evening,25.14561367
7788,89,33.58775987,56.21029983,667,evening,30.08724141
7789,58,49.05192752,59.51253901,1014,morning,4.460892719
7790,101,41.45714171,67.67833093,1010,night,11.54932902
7791,66,66.29157781,84.59790396,1092,night,3.22048768
7792,88,40.82330143,0.463399492,915,morning,53.9357375
7793,99,0,39.25552789,979,evening,123.4245126
7794,59,27.69533477,96.29915167,906,morning,10.01392093
7795,111,51.26353308,9.867176499,911,afternoon,19.79803594
7796,90,36.80783696,23.34485147,1463,night,21.18860456
7797,33,73.84358868,57.09310786,1417,night,5.389972281
7798,61,29.58308882,85.78797442,898,afternoon,33.04353596
7799,53,61.53409758,9.720333269,1345,night,21.81859557
7800,82,66.15830667,0.403040614,883,night,21.63732471
7801,49,53.52315517,68.7021849,1311,night,1.81102028
7802,78,58.18019516,59.73020482,910,evening,2.49881877
7803,96,47.30352792,27.10605039,761,afternoon,99.97085531
7804,93,55.5105518,95.76149176,1042,night,84.25805894
7805,86,40.27851944,55.91499004,803,night,0.551884589
7806,36,54.52608617,66.34133229,1005,night,23.32581872
7807,39,44.24403834,37.87821956,1436,afternoon,2.011417883
7808,88,44.23854016,92.15882045,990,night,47.27242161
7809,102,36.69865862,27.60766346,1310,night,1.515281291
7810,65,45.66143731,74.87875281,820,night,23.90947354
7811,49,80.17534791,11.66660629,776,evening,28.96999753
7812,36,45.17269648,53.77865341,849,afternoon,3.029626611
7813,96,68.80015829,57.77895642,528,evening,27.06955262
7814,112,60.47672851,18.83535644,521,afternoon,85.25306413
7815,44,54.93905172,32.3776743,1362,morning,3.072333196
7816,35,55.71773881,17.86971969,1066,afternoon,34.62382903
7817,89,50.42120238,84.5026086,1116,evening,9.492867985
7818,55,38.3592215,65.718906,910,afternoon,9.590299765
7819,117,84.36128573,44.64340928,1241,night,23.56615076
7820,85,71.15938235,55.59802505,799,evening,78.8673155
7821,94,50.86199219,34.40415505,909,evening,7.869100346
7822,96,51.38222669,42.87393261,739,evening,150.3216659
7823,79,61.31734315,61.93718007,930,afternoon,2.877217284
7824,59,28.83830242,21.14786009,1147,morning,84.49192395
7825,72,34.34437606,13.40962913,1441,night,0.540158309
7826,64,12.4627263,94.44588932,1459,afternoon,5.308419993
7827,49,45.76970652,23.68544658,1169,morning,112.3776374
7828,92,73.83052455,49.5224447,1083,night,9.282278829
7829,95,44.35967226,76.15225162,1161,evening,0.213819891
7830,95,93.81560139,55.60834088,1004,morning,64.90189423
7831,31,41.28768852,63.48746805,759,evening,73.59288681
7832,46,53.55969883,16.34329469,723,evening,40.92575678
7833,119,44.43363359,39.49284761,698,evening,84.18091783
7834,117,5.220043307,69.02367535,935,afternoon,9.263969885
7835,79,44.4947415,20.97862383,517,night,31.09469641
7836,107,33.17527559,48.35565049,829,night,40.68446344
7837,93,54.69170826,58.92497502,678,night,109.0365602
7838,131,75.51644667,78.93327951,713,night,68.52581867
7839,28,42.94326898,21.63420995,1517,night,1.82638421
7840,86,57.42739428,97.80919338,811,afternoon,12.42229782
7841,67,45.73228548,96.74263492,586,afternoon,28.64483683
7842,63,67.94855355,1.229352038,1192,morning,58.01067571
7843,82,95.61270654,36.79775224,549,night,9.840950242
7844,81,79.69927513,6.783951645,693,afternoon,0.242534326
7845,125,37.67489536,31.72465966,990,evening,6.209186001
7846,120,77.62012673,60.7062886,978,night,16.61925276
7847,57,56.00455684,60.87365278,1282,evening,1.892915384
7848,110,74.63539062,9.666376155,1229,afternoon,1.297490479
7849,81,29.47346725,67.71183364,1112,morning,15.40579056
7850,67,48.2267458,84.63388235,546,morning,31.31312215
7851,52,53.5729384,63.11645285,584,afternoon,37.18854283
7852,45,48.92169427,30.99659425,1267,evening,22.83012615
7853,56,55.79692571,0.249505775,1143,evening,17.17429493
7854,131,47.80185444,64.84085342,1296,afternoon,0.570892444
7855,50,42.87152797,67.77539826,555,evening,9.13832625
7856,91,40.85322383,70.87492658,1243,night,33.24850294
7857,106,33.62593873,3.926056111,1392,night,17.91086536
7858,74,56.16665853,51.64477607,893,evening,9.200794436
7859,28,47.1497438,41.34312636,1022,afternoon,7.818249578
7860,92,39.20907417,76.73482695,972,morning,0.5224826
7861,46,20.02445697,72.2689228,736,morning,52.30005698
7862,52,60.77072291,95.06608302,820,morning,63.12416007
7863,87,63.51334425,89.75100234,615,afternoon,13.65565149
7864,112,31.24760789,55.80067951,1363,afternoon,36.24529629
7865,102,52.06053995,98.04739215,1158,night,2.015039769
7866,118,39.0971455,15.02128092,1159,evening,65.87488236
7867,55,64.36568007,0.71586836,1318,morning,71.18493216
7868,93,40.08601337,10.7832849,836,evening,5.1180194
7869,118,40.16985582,35.51118312,853,evening,45.5067414
7870,96,52.62027483,75.5259365,1042,afternoon,19.23061716
7871,59,41.59854828,38.30668397,1458,afternoon,34.27881993
7872,112,40.22807107,78.06019677,910,evening,19.31285393
7873,75,37.70533223,74.27841377,1405,morning,2.457838017
7874,48,41.15414508,79.43498009,1216,night,54.98516403
7875,72,42.50117635,18.72723122,1376,afternoon,2.689131132
7876,65,50.25736204,51.60335201,1066,morning,13.39574353
7877,75,46.76090216,71.26917885,702,afternoon,127.9735679
7878,48,59.89143396,28.41747037,1416,night,16.68955373
7879,42,26.93108957,83.80264186,1305,night,51.49246996
7880,50,91.78404412,77.93119659,972,night,5.551012557
7881,123,50.44292508,11.98765278,1456,evening,53.17022261
7882,106,69.42622369,21.7887985,1196,evening,18.55311783
7883,48,59.65905727,23.73733958,1446,night,21.39623207
7884,42,52.41352062,87.84765555,1414,night,103.8806065
7885,92,59.02372245,18.67268723,727,evening,65.18290174
7886,41,56.79260026,62.20962923,1096,night,12.82082198
7887,43,46.48617062,6.491207072,1254,evening,89.51847028
7888,72,97.87480043,55.25053566,635,night,3.265038819
7889,119,72.29483573,14.12521023,740,night,0.796048324
7890,131,18.11517411,57.54957249,1057,night,22.8195685
7891,78,71.01825325,36.77957236,649,evening,44.07688
7892,34,51.41629733,60.568273,1325,night,7.490018069
7893,118,82.73277771,39.44432224,819,evening,2.511061401
7894,93,43.47308073,85.42952112,594,morning,56.02845483
7895,126,3.288351287,75.697773,872,morning,128.7477762
7896,40,42.97553122,84.47022094,1356,evening,35.55611562
7897,46,17.95841448,22.20522176,1185,night,110.9851484
7898,39,36.38547132,14.88159883,846,afternoon,53.63476464
7899,61,38.58479694,55.73346684,1018,afternoon,8.7046448
7900,120,57.55375886,87.28332122,1303,night,3.488650281
7901,80,55.09709034,11.06239565,1205,afternoon,49.65227625
7902,88,62.80099572,23.38881816,711,evening,32.3288806
7903,106,61.09270967,74.59982184,840,evening,50.28156602
7904,82,88.82697488,46.53609778,685,night,38.01469286
7905,114,50.03189753,60.34633037,1147,afternoon,21.10550591
7906,93,60.28401538,59.17544242,652,morning,84.81754945
7907,132,67.6926134,41.2354961,1132,night,42.01905453
7908,68,37.08269594,70.5702307,1197,morning,0.256815234
7909,82,24.71728679,85.22691432,1400,night,36.54819591
7910,115,57.36830174,90.77570491,1400,morning,23.56718222
7911,107,42.0095325,4.641159867,734,afternoon,4.465406863
7912,68,65.60431653,55.36061276,979,evening,17.13462781
7913,57,64.68724138,4.037154544,780,afternoon,22.28074647
7914,122,69.78217233,90.09301105,678,morning,18.95899044
7915,85,34.28289429,42.92658074,1124,morning,17.09489191
7916,102,38.51117986,90.052541,1036,night,29.92367011
7917,61,52.13971396,18.76834099,1211,morning,32.24096663
7918,89,46.43702909,16.23712404,529,evening,35.87284137
7919,78,59.13155992,90.83241429,964,evening,42.99373098
7920,31,77.20309083,93.8375583,995,afternoon,53.71970217
7921,43,48.00534559,76.6789634,1291,evening,25.6112666
7922,128,22.88872695,22.20253728,878,evening,2.271746203
7923,88,10.92989797,17.19853928,840,night,13.61263348
7924,44,24.15947682,74.80130728,1137,night,0.113950599
7925,116,23.50081871,63.47747165,928,morning,27.13140503
7926,72,63.34461896,87.20766582,498,afternoon,110.7332768
7927,42,49.04104789,27.68114184,746,night,52.64864238
7928,124,51.49491836,29.53571403,942,night,19.97960402
7929,70,64.43285025,73.16411195,804,night,36.95004484
7930,59,77.25850465,26.78686078,1431,morning,40.62970487
7931,52,46.10440823,46.23772319,552,evening,27.10393141
7932,103,64.85473228,52.01421431,836,afternoon,65.03723347
7933,82,57.04379449,66.91845229,742,evening,11.65119282
7934,75,18.85299807,34.43835077,649,night,33.56903906
7935,70,20.31356026,85.83369797,769,night,2.004980238
7936,38,43.20369074,40.23290268,889,night,4.463692908
7937,42,53.93822266,4.137329703,1079,night,83.64079373
7938,72,59.61163989,6.700209319,1165,evening,23.49697152
7939,112,46.04646831,97.15733663,873,night,42.11949201
7940,35,16.0757478,62.20427935,1171,afternoon,61.04266286
7941,78,42.64334759,49.09280384,770,night,81.60483618
7942,107,13.24853923,86.96806263,675,afternoon,2.821148391
7943,73,45.90646427,71.688469,1322,morning,36.30244932
7944,86,61.20992104,18.13921335,660,afternoon,29.81496204
7945,100,58.57712432,0.729230449,1395,morning,27.49889261
7946,54,39.9550381,98.21303028,1375,morning,4.714706606
7947,63,58.09023369,62.92160441,616,afternoon,44.50973462
7948,22,27.60385097,47.70742344,1150,morning,11.375525
7949,60,37.16323028,94.46561427,702,evening,7.538611081
7950,89,16.86482894,36.92076536,1322,afternoon,36.8553445
7951,47,39.3730399,72.2552617,518,evening,7.275798959
7952,84,34.49364567,67.01142763,882,evening,20.71853676
7953,116,41.82279101,67.70214463,987,morning,11.46077582
7954,122,44.56525763,67.71326936,1313,evening,52.0292524
7955,123,54.98731249,1.042733037,1392,night,92.61877384
7956,130,10.72855501,82.43020443,1450,morning,52.223971
7957,118,32.80150902,92.29539459,1080,evening,15.16930406
7958,89,69.56826371,44.93493855,1288,morning,5.330413031
7959,58,69.91256112,56.04836283,1256,evening,35.95682911
7960,41,51.11428947,32.47156655,1418,morning,70.20749965
7961,62,51.5451442,78.50721124,1366,morning,15.39820085
7962,32,27.45502325,73.6601321,1155,night,1.248837278
7963,107,42.53186458,73.85010136,1007,afternoon,3.983744516
7964,80,66.44225886,73.49228461,1088,morning,14.47023853
7965,120,25.10992499,21.85438938,789,night,20.75106597
7966,30,52.89365695,11.25227884,537,morning,10.29857118
7967,83,61.13811323,31.07542469,1145,night,20.05347939
7968,35,50.94728922,57.53792601,1118,afternoon,95.67977104
7969,109,47.02362956,39.95233701,643,afternoon,2.405206367
7970,67,46.8179431,24.92458363,746,night,48.81423724
7971,64,60.01156741,2.228876731,1408,night,18.22711763
7972,113,53.89189252,12.11331197,1039,morning,31.81279713
7973,104,59.88954302,10.53318973,808,morning,104.5764322
7974,104,42.6631876,95.66392278,1483,night,18.46091273
7975,50,43.58428327,77.88249635,930,evening,3.028830752
7976,41,60.97825579,12.27518608,770,evening,52.79253922
7977,90,32.16251276,46.72106391,1405,night,9.224838513
7978,101,27.4262332,65.44860697,526,afternoon,70.68347148
7979,125,95.45647695,96.10334547,1401,morning,2.564730607
7980,124,58.45423671,26.89639161,1145,night,7.762522171
7981,113,45.08717627,26.40467333,1138,evening,103.3255606
7982,107,36.10735404,56.82576515,872,evening,63.67278964
7983,76,31.62211392,85.73778336,1069,morning,7.408727227
7984,109,49.03686766,27.96211781,537,afternoon,44.94562681
7985,124,48.09202935,12.58252403,1014,afternoon,2.707348533
7986,72,58.77540142,26.61301671,1049,night,5.154070976
7987,102,24.01568052,44.90672829,837,night,6.037007687
7988,40,24.83078772,35.99533064,743,evening,1.324359284
7989,114,55.20046628,86.12129894,847,night,19.88340021
7990,60,57.72991709,94.29454678,778,afternoon,14.86083677
7991,63,68.07334374,37.84498695,991,evening,26.7181161
7992,84,83.23256511,82.34213035,1018,evening,35.01188478
7993,75,44.61319897,6.861130235,1413,afternoon,27.14127387
7994,40,63.41783792,55.37033147,733,morning,9.791491011
7995,95,29.18762195,83.17036764,1360,night,2.58758433
7996,37,0,41.86232446,1090,night,39.50517855
7997,120,30.41576277,14.34338358,761,evening,11.09362429
7998,101,40.41690749,28.40900736,1203,evening,8.512931766
7999,49,93.01199204,49.1907633,679,night,35.18456082
8000,46,16.73970259,84.3497346,1088,morning,17.49524636
8001,73,64.82139586,74.85972719,1033,night,6.864328274
8002,97,38.16940599,8.357553916,1098,evening,43.64313481
8003,31,59.95326569,54.61573441,928,morning,49.25561257
8004,53,50.84611771,87.23507868,519,morning,126.5705665
8005,34,31.70540768,57.71102385,1045,morning,18.93263747
8006,85,70.48937276,6.4937556,1256,afternoon,1.120846478
8007,103,58.97475644,82.31203143,518,evening,21.84808722
8008,125,49.7078736,90.67696976,1185,evening,0.705894123
8009,64,55.87498128,38.91889506,993,evening,88.45702275
8010,82,41.50972802,31.01368754,912,morning,5.764354425
8011,120,11.34272368,54.33506336,1440,afternoon,77.86698123
8012,82,52.2421147,98.40880756,1201,evening,89.8841091
8013,87,94.53279604,83.74642567,675,evening,44.81060536
8014,102,66.90571345,81.10557923,1176,evening,2.740674854
8015,83,55.86309446,19.31435164,1296,night,24.51813119
8016,97,57.70870746,89.51653754,1420,night,13.12092526
8017,73,49.97629972,55.5945733,686,afternoon,51.47953474
8018,88,5.190954011,91.68786552,1399,night,10.79530436
8019,56,28.96863868,65.17106608,1359,morning,18.0035983
8020,69,48.72940758,83.41671153,809,afternoon,25.5777604
8021,56,68.4672776,16.55257173,1402,afternoon,1.078821547
8022,75,86.61476379,70.65214636,1094,night,28.16229902
8023,111,28.47586558,25.72521368,721,morning,12.65991347
8024,86,63.12942699,16.8902197,520,night,22.59820585
8025,24,5.396477986,57.39823291,858,afternoon,4.000099526
8026,94,43.37169466,60.27411138,973,morning,12.27610242
8027,98,49.43804008,49.06178075,534,afternoon,26.1537732
8028,131,83.70574256,8.90408051,945,night,25.42953774
8029,57,33.6768872,24.4749024,628,afternoon,5.157899117
8030,125,43.03818943,23.54508881,1359,night,16.06877193
8031,110,69.84711684,31.370206,1059,afternoon,21.98800259
8032,61,35.33100633,62.80654033,774,evening,2.54142252
8033,135,39.41588712,43.79872696,622,morning,27.44165774
8034,86,21.1708796,96.83851216,570,morning,7.908001682
8035,123,62.46594685,1.584404468,696,evening,75.84986193
8036,62,21.34029231,21.5903417,1126,afternoon,9.381541013
8037,31,71.04724924,57.34073933,563,night,46.44461953
8038,87,25.03611557,87.93394927,959,evening,26.17972533
8039,95,34.85332506,3.390716066,784,evening,34.6885461
8040,90,26.55177675,88.36110712,1378,afternoon,69.61087784
8041,113,44.34168395,50.72734639,1138,afternoon,56.47942642
8042,91,71.53206208,78.54833592,624,morning,4.100206847
8043,51,36.0296328,94.86517666,659,evening,81.42707755
8044,81,30.38959355,21.54044085,1177,afternoon,4.478467673
8045,63,49.64687393,58.79099034,941,morning,11.41100208
8046,121,48.67342552,88.36689423,1287,night,22.21555584
8047,124,63.56717827,84.44106739,1032,afternoon,81.24878115
8048,29,23.6975736,52.09643885,837,morning,29.60026092
8049,68,54.75952322,94.94922662,1336,morning,62.37151135
8050,86,74.79750218,70.84445346,965,morning,85.275383
8051,36,29.70162731,52.41142892,812,afternoon,41.40754026
8052,116,53.81145121,5.790224917,780,night,19.72801845
8053,86,29.65873252,48.73058538,1165,afternoon,14.73137931
8054,99,71.90517682,42.19006054,676,morning,9.654492804
8055,118,83.84423668,30.52530269,1479,evening,21.19260978
8056,134,26.1853476,94.28914134,804,evening,1.476849657
8057,81,55.83207642,92.57000164,509,evening,7.768900337
8058,87,57.14304581,33.72843764,484,morning,13.31048363
8059,68,52.67010311,43.57627921,1453,evening,57.59746812
8060,47,45.47277129,75.18193483,602,night,14.15323069
8061,47,38.57395758,83.50571366,1004,afternoon,8.214317432
8062,45,18.68785231,11.00786029,1028,evening,45.79324481
8063,112,46.75446251,49.07948705,1280,morning,86.02497592
8064,25,67.28298415,91.45045543,950,night,44.72086125
8065,117,72.0721914,66.45880268,1179,morning,4.032350407
8066,51,53.59290371,54.2966358,1424,evening,11.58445047
8067,73,30.22973782,71.80444642,1237,night,27.70642223
8068,84,24.38984615,66.14316433,518,morning,6.54525655
8069,74,37.63637591,94.22488737,725,afternoon,30.36594013
8070,72,11.79799474,91.26363573,875,night,8.076715811
8071,106,0,39.77758587,640,morning,23.47320177
8072,67,23.09780254,3.201923761,1215,afternoon,36.8030587
8073,62,56.23812955,33.26766115,1197,evening,46.36752219
8074,62,17.23034242,20.28899055,1001,night,48.36704869
8075,99,56.57811348,13.15522831,1245,afternoon,44.71724951
8076,112,33.46135063,88.7943761,1103,night,4.423748424
8077,123,74.05572791,70.99313794,703,afternoon,136.1907061
8078,128,37.9834365,3.257868113,1003,afternoon,44.37239473
8079,47,40.76207125,91.97538436,896,night,3.298898413
8080,75,34.99368914,90.30092721,1293,evening,35.87687797
8081,54,35.41139276,94.93892922,682,afternoon,19.04641385
8082,70,51.75812164,82.98759978,1416,afternoon,16.75666498
8083,127,55.73714347,7.887727023,1320,night,33.86724252
8084,57,49.08563967,62.27951531,1209,afternoon,5.513929459
8085,127,24.53708313,8.308795839,666,morning,224.0532099
8086,76,58.13492611,71.33963318,623,night,23.58978266
8087,93,25.80134181,19.70090108,1092,night,27.08903857
8088,100,28.24270393,93.58123364,876,afternoon,16.61164953
8089,98,38.6646219,93.41710635,1479,afternoon,27.93613221
8090,91,65.50268392,59.4602643,623,evening,32.72040844
8091,76,27.22752777,75.2675914,944,night,12.71630645
8092,38,57.35044318,85.81535197,1307,morning,18.60162935
8093,103,0,38.91461925,1043,night,8.8551643
8094,50,60.11070149,57.91909474,742,afternoon,44.34598337
8095,42,70.90421027,17.60234482,514,evening,40.11074099
8096,92,62.15490279,98.54962552,822,morning,49.96976361
8097,45,48.99382744,92.94038255,1217,afternoon,36.40379433
8098,72,36.08682527,48.34207876,904,night,0.609192574
8099,38,31.17540408,55.33343677,1317,afternoon,6.364185728
8100,55,33.07521181,43.66973848,883,night,14.76074904
8101,67,37.97556978,0.166296552,1281,night,8.004442671
8102,123,68.69945196,22.99978277,700,afternoon,22.75929395
8103,102,47.58463075,10.1648176,764,morning,68.51867266
8104,102,65.67682705,32.28989818,1208,morning,40.18827609
8105,45,110.865047,23.62354341,596,night,9.299746299
8106,112,83.0533231,76.16415474,1183,evening,15.20348942
8107,112,49.68856929,50.47969765,657,afternoon,1.600511747
8108,39,38.80357927,81.69942386,1038,afternoon,0.187749705
8109,103,66.6655895,63.56978479,704,morning,16.60855746
8110,121,66.63505321,65.62265121,1412,afternoon,39.05155243
8111,48,60.75774982,87.62452094,791,afternoon,59.1570843
8112,83,79.50354778,84.71913859,759,morning,16.94136027
8113,87,31.11171972,6.329668514,672,night,5.962829212
8114,96,55.72755658,57.8348942,1222,evening,9.088930416
8115,67,49.26032292,41.30899827,947,night,17.68941684
8116,117,63.64295574,59.96374379,1460,afternoon,31.45939223
8117,71,40.7827574,86.26395024,634,evening,23.48107467
8118,68,57.36540937,1.204697561,1481,night,55.09295545
8119,76,14.24019959,1.09680209,1456,evening,0.560844834
8120,122,49.60530975,6.255480979,1356,morning,145.3287081
8121,69,84.23876874,87.48852554,934,night,79.4395192
8122,71,39.61053429,35.34818724,1314,morning,4.862707816
8123,51,47.96523219,37.12305691,1031,night,1.480977409
8124,133,71.38824008,34.54032332,538,morning,28.84304334
8125,123,59.41953117,23.09625071,1111,night,38.33976179
8126,79,15.77032311,3.886252603,768,night,19.34646271
8127,128,47.19154998,90.65136415,1239,morning,9.782937718
8128,103,57.666236,23.28741034,1396,night,30.5791064
8129,89,77.3379961,89.39404013,1290,morning,30.3045816
8130,31,73.5836716,95.57114714,898,evening,4.816761998
8131,77,48.7148215,57.66516482,830,evening,48.20616181
